filename,filepath,algorithm,original_size,compressed_size,compression_ratio,compression_time,speed_mbps,num_chunks
sum,data\academic_corpora\canterbury\sum,bzip2,38240,12909,2.9622743822139594,0.0,0.0,
sum,data\academic_corpora\canterbury\sum,lzma,38240,9452,4.045704612780364,0.0184783935546875,1.9735755573905862,
sum,data\academic_corpora\canterbury\sum,zstd,38240,11107,3.442873863329432,0.0,0.0,
sum,data\academic_corpora\canterbury\sum,brotli,38240,10144,3.769716088328076,0.04462623596191406,0.817198786169167,
xargs.1,data\academic_corpora\canterbury\xargs.1,gzip,4227,1748,2.418192219679634,0.0016918182373046875,2.382750845546787,
xargs.1,data\academic_corpora\canterbury\xargs.1,bzip2,4227,1762,2.398978433598184,0.0012171268463134766,3.312047012732615,
xargs.1,data\academic_corpora\canterbury\xargs.1,lzma,4227,1812,2.3327814569536423,0.0005066394805908203,7.956705882352941,
xargs.1,data\academic_corpora\canterbury\xargs.1,zstd,4227,1724,2.4518561484918795,0.0,0.0,
xargs.1,data\academic_corpora\canterbury\xargs.1,brotli,4227,1464,2.887295081967213,0.0,0.0,
concatenated_types.dat,data\academic_corpora\heterogeneous\concatenated_types.dat,gzip,1524000,563907,2.7025732966606197,0.019632577896118164,74.02999574959014,
concatenated_types.dat,data\academic_corpora\heterogeneous\concatenated_types.dat,bzip2,1524000,543873,2.8021247607437765,0.13608193397521973,10.680327768326592,
concatenated_types.dat,data\academic_corpora\heterogeneous\concatenated_types.dat,lzma,1524000,525276,2.9013318712448313,0.19431495666503906,7.479607762301599,
concatenated_types.dat,data\academic_corpora\heterogeneous\concatenated_types.dat,zstd,1524000,520162,2.929856467792726,0.1635594367980957,8.886064214058523,
concatenated_types.dat,data\academic_corpora\heterogeneous\concatenated_types.dat,brotli,1524000,521858,2.9203346504221455,0.6946613788604736,2.0922419216500705,
mixed_code_logs.dat,data\academic_corpora\heterogeneous\mixed_code_logs.dat,gzip,862490,338649,2.54685529855396,0.021942853927612305,37.48530450372141,
mixed_code_logs.dat,data\academic_corpora\heterogeneous\mixed_code_logs.dat,bzip2,862490,329029,2.6213190934537685,0.11369633674621582,7.234486041474007,
mixed_code_logs.dat,data\academic_corpora\heterogeneous\mixed_code_logs.dat,lzma,862490,318684,2.706411366745742,0.15021681785583496,5.4756489512820306,
mixed_code_logs.dat,data\academic_corpora\heterogeneous\mixed_code_logs.dat,zstd,862490,321348,2.683975005290215,0.2013261318206787,4.085582699665926,
mixed_code_logs.dat,data\academic_corpora\heterogeneous\mixed_code_logs.dat,brotli,862490,318041,2.7118830591024428,0.7297370433807373,1.127165694298011,
mixed_formats.dat,data\academic_corpora\heterogeneous\mixed_formats.dat,gzip,516061,68713,7.510383770174494,0.012654304504394531,38.892230009797274,
mixed_formats.dat,data\academic_corpora\heterogeneous\mixed_formats.dat,bzip2,516061,53893,9.57565917651643,0.07112693786621094,6.919377329650586,
mixed_formats.dat,data\academic_corpora\heterogeneous\mixed_formats.dat,lzma,516061,46836,11.018468699291143,0.04543113708496094,10.832969478147698,
mixed_formats.dat,data\academic_corpora\heterogeneous\mixed_formats.dat,zstd,516061,45796,11.268691588785046,0.06366610527038574,7.730237609302152,
mixed_formats.dat,data\academic_corpora\heterogeneous\mixed_formats.dat,brotli,516061,44027,11.721466372907534,0.31385254859924316,1.5681061810568728,
